    10102	2018-07-04 08:20:23	1	0	1	0
    10161	2018-07-04 08:42:45	1	0	1	0
    10157	2018-07-04 08:59:19	1	0	1	0
    10186	2018-07-04 09:04:22	1	0	1	0
    10008	2018-07-04 09:07:19	1	0	1	0
    10194	2018-07-04 09:09:01	1	0	1	0
    10100	2018-07-04 09:12:32	1	0	1	0
    10166	2018-07-04 09:12:52	1	0	1	0
    10132	2018-07-04 09:21:07	1	0	1	0
    10152	2018-07-04 11:15:03	1	0	1	0
    10161	2018-07-04 16:04:10	1	0	1	0
    10120	2018-07-04 16:08:02	1	0	1	0
    10107	2018-07-04 16:49:55	1	0	1	0
    10157	2018-07-04 16:50:16	1	0	1	0
      180	2018-07-04 17:50:26	1	0	1	0
    10188	2018-07-04 17:50:28	1	0	1	0
    10093	2018-07-04 17:51:01	1	0	1	0
    10123	2018-07-04 17:51:21	1	0	1	0
      189	2018-07-04 17:51:25	1	0	1	0
    10102	2018-07-04 17:51:31	1	0	1	0
    10166	2018-07-04 17:56:40	1	0	1	0
    10008	2018-07-04 18:01:27	1	0	1	0
    10194	2018-07-04 18:09:14	1	0	1	0
    10186	2018-07-04 18:25:43	1	0	1	0
    10100	2018-07-04 18:29:40	1	0	1	0
    10132	2018-07-04 18:31:59	1	0	1	0
    10152	2018-07-04 18:39:46	1	0	1	0
    10144	2018-07-04 18:45:44	1	0	1	0
    10123	2018-07-05 07:44:02	1	0	1	0
      180	2018-07-05 07:44:07	1	0	1	0
    10188	2018-07-05 07:44:09	1	0	1	0
    10107	2018-07-05 07:44:19	1	0	1	0
    10093	2018-07-05 07:49:58	1	0	1	0
      189	2018-07-05 07:54:26	1	0	1	0
    10102	2018-07-05 08:06:35	1	0	1	0
    10008	2018-07-05 08:43:53	1	0	1	0
    10161	2018-07-05 08:48:13	1	0	1	0
    10157	2018-07-05 08:50:54	1	0	1	0
    10199	2018-07-05 08:56:06	1	0	1	0
    10194	2018-07-05 09:03:51	1	0	1	0
    10166	2018-07-05 09:10:10	1	0	1	0
    10132	2018-07-05 09:11:46	1	0	1	0
    10100	2018-07-05 09:18:50	1	0	1	0
    10186	2018-07-05 09:24:02	1	0	1	0
    10120	2018-07-05 10:03:27	1	0	1	0
    10152	2018-07-05 10:49:30	1	0	1	0
    10120	2018-07-05 15:46:11	1	0	1	0
    10161	2018-07-05 16:07:01	1	0	1	0
    10107	2018-07-05 16:43:47	1	0	1	0
    10102	2018-07-05 17:45:16	1	0	1	0
    10188	2018-07-05 17:50:08	1	0	1	0
      180	2018-07-05 17:50:12	1	0	1	0
    10093	2018-07-05 17:50:45	1	0	1	0
    10123	2018-07-05 17:51:09	1	0	1	0
      189	2018-07-05 17:51:12	1	0	1	0
    10157	2018-07-05 17:51:15	1	0	1	0
    10166	2018-07-05 17:53:37	1	0	1	0
    10132	2018-07-05 17:56:59	1	0	1	0
    10194	2018-07-05 17:58:54	1	0	1	0
    10008	2018-07-05 18:00:18	1	0	1	0
    10100	2018-07-05 18:05:26	1	0	1	0
    10186	2018-07-05 18:11:20	1	0	1	0
    10199	2018-07-05 18:22:28	1	0	1	0
    10152	2018-07-05 18:31:56	1	0	1	0
    10144	2018-07-05 18:34:21	1	0	1	0
    10123	2018-07-06 07:46:06	1	0	1	0
    10188	2018-07-06 07:46:10	1	0	1	0
      180	2018-07-06 07:46:24	1	0	1	0
    10107	2018-07-06 07:46:43	1	0	1	0
      189	2018-07-06 07:50:37	1	0	1	0
    10093	2018-07-06 07:51:57	1	0	1	0
    10102	2018-07-06 08:00:21	1	0	1	0
    10144	2018-07-06 08:16:44	1	0	1	0
    10161	2018-07-06 08:47:28	1	0	1	0
    10157	2018-07-06 08:49:43	1	0	1	0
    10186	2018-07-06 08:58:54	1	0	1	0
    10008	2018-07-06 08:58:59	1	0	1	0
    10120	2018-07-06 08:59:04	1	0	1	0
    10100	2018-07-06 08:59:54	1	0	1	0
    10194	2018-07-06 09:00:01	1	0	1	0
    10166	2018-07-06 09:00:08	1	0	1	0
    10132	2018-07-06 09:13:29	1	0	1	0
    10152	2018-07-06 11:05:58	1	0	1	0
    10199	2018-07-06 12:46:35	1	0	1	0
    10161	2018-07-06 16:06:30	1	0	1	0
    10120	2018-07-06 16:47:13	1	0	1	0
    10157	2018-07-06 16:50:02	1	0	1	0
    10107	2018-07-06 16:54:45	1	0	1	0
    10188	2018-07-06 17:50:05	1	0	1	0
      180	2018-07-06 17:50:19	1	0	1	0
    10093	2018-07-06 17:50:24	1	0	1	0
    10123	2018-07-06 17:51:07	1	0	1	0
      189	2018-07-06 17:51:10	1	0	1	0
    10102	2018-07-06 17:51:18	1	0	1	0
    10166	2018-07-06 17:57:44	1	0	1	0
    10132	2018-07-06 17:58:21	1	0	1	0
    10008	2018-07-06 17:59:22	1	0	1	0
    10194	2018-07-06 17:59:29	1	0	1	0
    10199	2018-07-06 18:08:24	1	0	1	0
    10100	2018-07-06 18:14:32	1	0	1	0
    10100	2018-07-06 18:14:33	1	0	1	0
    10186	2018-07-06 18:21:23	1	0	1	0
    10152	2018-07-06 18:22:20	1	0	1	0
    10123	2018-07-10 07:48:47	1	0	1	0
    10188	2018-07-10 07:48:50	1	0	1	0
    10107	2018-07-10 07:48:56	1	0	1	0
      180	2018-07-10 07:48:59	1	0	1	0
    10093	2018-07-10 07:49:08	1	0	1	0
      189	2018-07-10 07:51:04	1	0	1	0
    10102	2018-07-10 08:20:12	1	0	1	0
    10161	2018-07-10 08:31:42	1	0	1	0
    10166	2018-07-10 08:52:07	1	0	1	0
    10008	2018-07-10 08:54:12	1	0	1	0
    10113	2018-07-10 08:54:25	1	0	1	0
    10144	2018-07-10 08:54:53	1	0	1	0
    10199	2018-07-10 09:01:20	1	0	1	0
    10120	2018-07-10 09:08:14	1	0	1	0
    10194	2018-07-10 09:09:26	1	0	1	0
    10132	2018-07-10 09:14:13	1	0	1	0
    10186	2018-07-10 09:16:05	1	0	1	0
     1221	2018-07-10 10:35:52	1	0	1	0
    10152	2018-07-10 10:57:39	1	0	1	0
    10120	2018-07-10 15:57:15	1	0	1	0
    10161	2018-07-10 15:57:23	1	0	1	0
    10107	2018-07-10 16:55:08	1	0	1	0
    10188	2018-07-10 17:50:33	1	0	1	0
      180	2018-07-10 17:50:38	1	0	1	0
    10093	2018-07-10 17:51:01	1	0	1	0
    10166	2018-07-10 17:51:24	1	0	1	0
      189	2018-07-10 17:51:30	1	0	1	0
    10123	2018-07-10 17:51:32	1	0	1	0
    10102	2018-07-10 17:51:37	1	0	1	0
    10194	2018-07-10 18:00:31	1	0	1	0
    10132	2018-07-10 18:00:55	1	0	1	0
    10008	2018-07-10 18:03:12	1	0	1	0
    10113	2018-07-10 18:03:39	1	0	1	0
    10190	2018-07-10 18:05:18	1	0	1	0
    10199	2018-07-10 18:06:27	1	0	1	0
    10186	2018-07-10 18:14:41	1	0	1	0
    10152	2018-07-10 18:36:30	1	0	1	0
    10123	2018-07-11 07:49:45	1	0	1	0
    10107	2018-07-11 07:49:49	1	0	1	0
    10188	2018-07-11 07:49:51	1	0	1	0
      180	2018-07-11 07:49:55	1	0	1	0
      189	2018-07-11 07:49:58	1	0	1	0
    10093	2018-07-11 07:50:37	1	0	1	0
    10102	2018-07-11 07:52:17	1	0	1	0
    10161	2018-07-11 08:36:40	1	0	1	0
    10113	2018-07-11 08:38:49	1	0	1	0
    10157	2018-07-11 08:45:31	1	0	1	0
    10166	2018-07-11 08:59:58	1	0	1	0
    10194	2018-07-11 09:02:33	1	0	1	0
    10120	2018-07-11 09:08:39	1	0	1	0
    10186	2018-07-11 09:11:54	1	0	1	0
    10132	2018-07-11 09:17:44	1	0	1	0
    10190	2018-07-11 09:24:05	1	0	1	0
    10199	2018-07-11 09:30:32	1	0	1	0
    10008	2018-07-11 09:38:30	1	0	1	0
    10152	2018-07-11 10:45:21	1	0	1	0
    10120	2018-07-11 15:54:43	1	0	1	0
    10161	2018-07-11 15:57:33	1	0	1	0
    10152	2018-07-11 16:41:19	1	0	1	0
    10199	2018-07-11 16:41:29	1	0	1	0
    10107	2018-07-11 16:55:41	1	0	1	0
    10157	2018-07-11 17:45:51	1	0	1	0
    10188	2018-07-11 17:50:07	1	0	1	0
      180	2018-07-11 17:50:19	1	0	1	0
    10093	2018-07-11 17:51:19	1	0	1	0
    10123	2018-07-11 17:52:26	1	0	1	0
      189	2018-07-11 17:52:30	1	0	1	0
    10102	2018-07-11 17:52:39	1	0	1	0
    10194	2018-07-11 17:56:23	1	0	1	0
    10008	2018-07-11 18:04:25	1	0	1	0
    10166	2018-07-11 18:07:39	1	0	1	0
    10113	2018-07-11 18:08:02	1	0	1	0
    10190	2018-07-11 18:12:41	1	0	1	0
    10132	2018-07-11 18:20:38	1	0	1	0
    10186	2018-07-11 18:22:05	1	0	1	0
    10123	2018-07-12 07:47:28	1	0	1	0
    10188	2018-07-12 07:47:30	1	0	1	0
      180	2018-07-12 07:47:33	1	0	1	0
    10093	2018-07-12 07:47:41	1	0	1	0
      189	2018-07-12 07:52:45	1	0	1	0
    10102	2018-07-12 08:09:50	1	0	1	0
    10144	2018-07-12 08:27:39	1	0	1	0
    10161	2018-07-12 08:30:19	1	0	1	0
    10113	2018-07-12 08:39:40	1	0	1	0
    10008	2018-07-12 08:52:08	1	0	1	0
    10157	2018-07-12 08:57:04	1	0	1	0
    10186	2018-07-12 09:00:43	1	0	1	0
    10120	2018-07-12 09:09:40	1	0	1	0
    10199	2018-07-12 09:10:37	1	0	1	0
    10132	2018-07-12 09:16:05	1	0	1	0
    10166	2018-07-12 09:36:24	1	0	1	0
    10194	2018-07-12 10:42:35	1	0	1	0
    10120	2018-07-12 15:57:58	1	0	1	0
    10161	2018-07-12 16:01:13	1	0	1	0
    10107	2018-07-12 16:56:23	1	0	1	0
    10144	2018-07-12 17:07:00	1	0	1	0
    10157	2018-07-12 17:44:34	1	0	1	0
      180	2018-07-12 17:50:29	1	0	1	0
    10188	2018-07-12 17:50:31	1	0	1	0
    10093	2018-07-12 17:51:15	1	0	1	0
    10123	2018-07-12 17:51:49	1	0	1	0
      189	2018-07-12 17:51:53	1	0	1	0
    10102	2018-07-12 17:51:58	1	0	1	0
    10166	2018-07-12 17:57:17	1	0	1	0
    10194	2018-07-12 17:58:20	1	0	1	0
    10132	2018-07-12 18:01:26	1	0	1	0
    10008	2018-07-12 18:01:41	1	0	1	0
    10113	2018-07-12 18:08:30	1	0	1	0
    10199	2018-07-12 18:15:20	1	0	1	0
    10186	2018-07-12 18:21:51	1	0	1	0
    10190	2018-07-12 18:29:21	1	0	1	0
    10123	2018-07-13 07:52:18	1	0	1	0
    10188	2018-07-13 07:52:20	1	0	1	0
    10107	2018-07-13 07:52:23	1	0	1	0
      180	2018-07-13 07:52:26	1	0	1	0
    10093	2018-07-13 07:52:30	1	0	1	0
      189	2018-07-13 07:52:34	1	0	1	0
    10102	2018-07-13 08:00:49	1	0	1	0
    10157	2018-07-13 08:45:53	1	0	1	0
    10113	2018-07-13 08:47:34	1	0	1	0
    10161	2018-07-13 08:48:43	1	0	1	0
    10120	2018-07-13 09:00:28	1	0	1	0
    10194	2018-07-13 09:00:33	1	0	1	0
    10186	2018-07-13 09:04:36	1	0	1	0
    10166	2018-07-13 09:19:52	1	0	1	0
    10132	2018-07-13 09:20:38	1	0	1	0
    10008	2018-07-13 09:20:47	1	0	1	0
    10190	2018-07-13 09:41:20	1	0	1	0
    10152	2018-07-13 11:22:09	1	0	1	0
    10199	2018-07-13 12:14:09	1	0	1	0
    10161	2018-07-13 16:00:44	1	0	1	0
    10120	2018-07-13 16:04:50	1	0	1	0
    10107	2018-07-13 16:51:28	1	0	1	0
    10188	2018-07-13 17:50:38	1	0	1	0
      180	2018-07-13 17:50:46	1	0	1	0
    10093	2018-07-13 17:51:10	1	0	1	0
    10157	2018-07-13 17:52:15	1	0	1	0
      189	2018-07-13 17:55:13	1	0	1	0
    10123	2018-07-13 17:55:17	1	0	1	0
    10102	2018-07-13 17:55:35	1	0	1	0
    10166	2018-07-13 17:56:11	1	0	1	0
    10008	2018-07-13 17:58:48	1	0	1	0
    10194	2018-07-13 18:00:02	1	0	1	0
    10113	2018-07-13 18:01:01	1	0	1	0
    10190	2018-07-13 18:03:05	1	0	1	0
    10132	2018-07-13 18:06:17	1	0	1	0
    10199	2018-07-13 18:08:46	1	0	1	0
    10144	2018-07-13 18:28:25	1	0	1	0
    10186	2018-07-13 18:29:44	1	0	1	0
    10152	2018-07-13 18:30:32	1	0	1	0
    10123	2018-07-16 07:42:35	1	0	1	0
    10188	2018-07-16 07:42:38	1	0	1	0
      180	2018-07-16 07:42:48	1	0	1	0
      189	2018-07-16 07:47:12	1	0	1	0
    10093	2018-07-16 07:51:36	1	0	1	0
    10161	2018-07-16 08:24:55	1	0	1	0
    10157	2018-07-16 08:46:57	1	0	1	0
    10113	2018-07-16 08:48:36	1	0	1	0
    10199	2018-07-16 08:49:40	1	0	1	0
    10166	2018-07-16 08:54:14	1	0	1	0
    10186	2018-07-16 09:02:11	1	0	1	0
    10194	2018-07-16 09:02:16	1	0	1	0
    10132	2018-07-16 09:18:09	1	0	1	0
    10120	2018-07-16 09:27:02	1	0	1	0
    10120	2018-07-16 09:27:03	1	0	1	0
    10152	2018-07-16 11:14:08	1	0	1	0
    10120	2018-07-16 15:57:19	1	0	1	0
    10161	2018-07-16 16:00:12	1	0	1	0
    10186	2018-07-16 17:39:41	1	0	1	0
    10188	2018-07-16 17:50:20	1	0	1	0
      180	2018-07-16 17:50:31	1	0	1	0
    10157	2018-07-16 17:52:25	1	0	1	0
    10093	2018-07-16 17:52:34	1	0	1	0
      189	2018-07-16 17:53:16	1	0	1	0
    10123	2018-07-16 17:55:09	1	0	1	0
    10166	2018-07-16 17:55:38	1	0	1	0
    10194	2018-07-16 17:56:35	1	0	1	0
    10132	2018-07-16 18:05:43	1	0	1	0
    10113	2018-07-16 18:06:02	1	0	1	0
    10190	2018-07-16 18:13:25	1	0	1	0
    10199	2018-07-16 18:17:33	1	0	1	0
    10152	2018-07-16 18:37:53	1	0	1	0
    10123	2018-07-17 07:42:43	1	0	1	0
      180	2018-07-17 07:42:47	1	0	1	0
    10188	2018-07-17 07:42:49	1	0	1	0
    10093	2018-07-17 07:48:44	1	0	1	0
      189	2018-07-17 07:48:47	1	0	1	0
    10161	2018-07-17 08:20:27	1	0	1	0
    10157	2018-07-17 08:44:04	1	0	1	0
    10199	2018-07-17 08:48:52	1	0	1	0
    10113	2018-07-17 08:54:06	1	0	1	0
    10166	2018-07-17 08:57:05	1	0	1	0
    10194	2018-07-17 09:04:10	1	0	1	0
    10186	2018-07-17 09:07:57	1	0	1	0
    10132	2018-07-17 09:17:53	1	0	1	0
    10190	2018-07-17 09:20:54	1	0	1	0
    10120	2018-07-17 09:35:00	1	0	1	0
    10152	2018-07-17 11:25:25	1	0	1	0
    10120	2018-07-17 16:00:13	1	0	1	0
    10161	2018-07-17 16:04:46	1	0	1	0
    10188	2018-07-17 17:49:43	1	0	1	0
      180	2018-07-17 17:49:57	1	0	1	0
    10093	2018-07-17 17:50:34	1	0	1	0
      189	2018-07-17 17:51:45	1	0	1	0
    10166	2018-07-17 17:51:47	1	0	1	0
    10157	2018-07-17 17:54:06	1	0	1	0
    10194	2018-07-17 17:56:43	1	0	1	0
    10123	2018-07-17 17:57:37	1	0	1	0
    10113	2018-07-17 18:07:41	1	0	1	0
    10132	2018-07-17 18:09:55	1	0	1	0
    10190	2018-07-17 18:23:31	1	0	1	0
    10186	2018-07-17 18:26:37	1	0	1	0
    10152	2018-07-17 18:38:53	1	0	1	0
    10123	2018-07-18 07:47:58	1	0	1	0
    10188	2018-07-18 07:48:01	1	0	1	0
      180	2018-07-18 07:48:05	1	0	1	0
      189	2018-07-18 07:50:46	1	0	1	0
    10093	2018-07-18 07:51:39	1	0	1	0
    10161	2018-07-18 08:22:00	1	0	1	0
    10157	2018-07-18 08:48:23	1	0	1	0
    10113	2018-07-18 08:50:20	1	0	1	0
    10199	2018-07-18 08:54:13	1	0	1	0
    10194	2018-07-18 09:06:37	1	0	1	0
    10166	2018-07-18 09:09:38	1	0	1	0
    10186	2018-07-18 09:15:45	1	0	1	0
    10132	2018-07-18 09:16:30	1	0	1	0
    10120	2018-07-18 09:36:00	1	0	1	0
    10152	2018-07-18 11:15:07	1	0	1	0
    10161	2018-07-18 15:56:11	1	0	1	0
    10120	2018-07-18 16:04:53	1	0	1	0
    10188	2018-07-18 17:50:37	1	0	1	0
      180	2018-07-18 17:50:44	1	0	1	0
    10093	2018-07-18 17:52:07	1	0	1	0
      189	2018-07-18 17:52:23	1	0	1	0
    10166	2018-07-18 17:52:43	1	0	1	0
    10157	2018-07-18 17:53:50	1	0	1	0
    10194	2018-07-18 18:03:31	1	0	1	0
    10113	2018-07-18 18:03:41	1	0	1	0
    10190	2018-07-18 18:07:47	1	0	1	0
    10186	2018-07-18 18:23:59	1	0	1	0
    10132	2018-07-18 18:29:28	1	0	1	0
    10152	2018-07-18 18:31:13	1	0	1	0
    10199	2018-07-18 18:31:17	1	0	1	0
    10181	2018-07-18 18:34:59	1	0	1	0
    10188	2018-07-19 07:48:59	1	0	1	0
      180	2018-07-19 07:49:02	1	0	1	0
      189	2018-07-19 07:49:10	1	0	1	0
    10123	2018-07-19 07:50:36	1	0	1	0
    10093	2018-07-19 08:03:52	1	0	1	0
    10161	2018-07-19 08:36:13	1	0	1	0
    10194	2018-07-19 08:50:34	1	0	1	0
    10157	2018-07-19 08:53:43	1	0	1	0
    10113	2018-07-19 08:58:54	1	0	1	0
    10199	2018-07-19 09:07:08	1	0	1	0
    10166	2018-07-19 09:07:27	1	0	1	0
    10186	2018-07-19 09:08:37	1	0	1	0
    10132	2018-07-19 09:19:49	1	0	1	0
    10152	2018-07-19 10:35:50	1	0	1	0
    10161	2018-07-19 16:00:54	1	0	1	0
    10120	2018-07-19 16:02:03	1	0	1	0
    10157	2018-07-19 17:51:56	1	0	1	0
    10188	2018-07-19 17:52:28	1	0	1	0
      180	2018-07-19 17:52:31	1	0	1	0
    10093	2018-07-19 17:54:51	1	0	1	0
      189	2018-07-19 17:54:55	1	0	1	0
    10123	2018-07-19 17:58:03	1	0	1	0
    10194	2018-07-19 18:07:10	1	0	1	0
    10132	2018-07-19 18:10:00	1	0	1	0
    10113	2018-07-19 18:13:06	1	0	1	0
    10186	2018-07-19 18:13:42	1	0	1	0
    10166	2018-07-19 18:18:32	1	0	1	0
    10199	2018-07-19 18:20:20	1	0	1	0
    10190	2018-07-19 18:24:41	1	0	1	0
    10181	2018-07-19 18:32:59	1	0	1	0
    10152	2018-07-19 18:35:02	1	0	1	0
    10093	2018-07-20 07:47:42	1	0	1	0
      180	2018-07-20 07:47:47	1	0	1	0
    10188	2018-07-20 07:47:51	1	0	1	0
      189	2018-07-20 07:50:25	1	0	1	0
    10123	2018-07-20 07:50:28	1	0	1	0
    10161	2018-07-20 08:29:51	1	0	1	0
    10157	2018-07-20 08:44:05	1	0	1	0
    10199	2018-07-20 08:49:01	1	0	1	0
    10113	2018-07-20 08:49:09	1	0	1	0
    10166	2018-07-20 08:59:05	1	0	1	0
    10186	2018-07-20 09:07:10	1	0	1	0
    10194	2018-07-20 09:11:18	1	0	1	0
    10152	2018-07-20 11:08:36	1	0	1	0
    10132	2018-07-20 12:46:19	1	0	1	0
    10161	2018-07-20 15:55:13	1	0	1	0
    10120	2018-07-20 16:22:17	1	0	1	0
    10093	2018-07-20 17:40:15	1	0	1	0
      189	2018-07-20 17:42:33	1	0	1	0
    10188	2018-07-20 17:44:30	1	0	1	0
    10166	2018-07-20 17:49:44	1	0	1	0
    10157	2018-07-20 17:52:00	1	0	1	0
    10123	2018-07-20 17:54:58	1	0	1	0
    10190	2018-07-20 17:55:43	1	0	1	0
    10199	2018-07-20 17:57:14	1	0	1	0
    10113	2018-07-20 17:59:56	1	0	1	0
    10194	2018-07-20 18:01:30	1	0	1	0
    10132	2018-07-20 18:08:32	1	0	1	0
    10186	2018-07-20 18:20:32	1	0	1	0
    10152	2018-07-20 18:21:52	1	0	1	0
    10181	2018-07-20 18:23:24	1	0	1	0
    10123	2018-07-23 07:47:26	1	0	1	0
      180	2018-07-23 07:47:31	1	0	1	0
    10188	2018-07-23 07:47:32	1	0	1	0
      189	2018-07-23 07:50:01	1	0	1	0
    10107	2018-07-23 07:54:40	1	0	1	0
    10161	2018-07-23 08:21:24	1	0	1	0
    10161	2018-07-23 08:22:30	1	0	1	0
    10113	2018-07-23 08:39:06	1	0	1	0
    10157	2018-07-23 08:45:45	1	0	1	0
    10186	2018-07-23 08:59:25	1	0	1	0
    10194	2018-07-23 09:02:46	1	0	1	0
    10008	2018-07-23 09:12:50	1	0	1	0
    10166	2018-07-23 09:17:24	1	0	1	0
    10144	2018-07-23 10:10:21	1	0	1	0
    10152	2018-07-23 11:12:18	1	0	1	0
    10199	2018-07-23 13:38:08	1	0	1	0
    10161	2018-07-23 16:06:12	1	0	1	0
    10107	2018-07-23 16:52:41	1	0	1	0
    10157	2018-07-23 17:50:12	1	0	1	0
    10188	2018-07-23 17:50:21	1	0	1	0
      180	2018-07-23 17:50:24	1	0	1	0
    10166	2018-07-23 18:01:30	1	0	1	0
    10123	2018-07-23 18:02:45	1	0	1	0
    10008	2018-07-23 18:04:24	1	0	1	0
    10113	2018-07-23 18:06:32	1	0	1	0
    10194	2018-07-23 18:07:01	1	0	1	0
    10186	2018-07-23 18:14:38	1	0	1	0
    10190	2018-07-23 18:16:21	1	0	1	0
    10199	2018-07-23 18:28:34	1	0	1	0
    10144	2018-07-23 18:36:13	1	0	1	0
    10152	2018-07-23 18:36:33	1	0	1	0
    10123	2018-07-24 07:43:28	1	0	1	0
    10188	2018-07-24 07:43:33	1	0	1	0
      180	2018-07-24 07:43:35	1	0	1	0
    10107	2018-07-24 07:43:39	1	0	1	0
      189	2018-07-24 07:50:27	1	0	1	0
    10113	2018-07-24 08:23:16	1	0	1	0
    10161	2018-07-24 08:35:29	1	0	1	0
    10157	2018-07-24 08:49:02	1	0	1	0
    10194	2018-07-24 09:06:06	1	0	1	0
    10166	2018-07-24 09:06:13	1	0	1	0
    10100	2018-07-24 09:08:55	1	0	1	0
    10008	2018-07-24 09:10:48	1	0	1	0
    10186	2018-07-24 09:12:02	1	0	1	0
    10199	2018-07-24 09:22:38	1	0	1	0
    10152	2018-07-24 11:12:41	1	0	1	0
    10161	2018-07-24 16:02:22	1	0	1	0
    10107	2018-07-24 16:49:03	1	0	1	0
    10152	2018-07-24 17:17:06	1	0	1	0
    10157	2018-07-24 17:47:33	1	0	1	0
    10194	2018-07-24 17:48:21	1	0	1	0
    10188	2018-07-24 17:50:16	1	0	1	0
      180	2018-07-24 17:50:52	1	0	1	0
    10123	2018-07-24 17:52:52	1	0	1	0
      189	2018-07-24 17:52:56	1	0	1	0
    10166	2018-07-24 18:01:59	1	0	1	0
    10113	2018-07-24 18:03:46	1	0	1	0
    10008	2018-07-24 18:06:30	1	0	1	0
    10190	2018-07-24 18:13:19	1	0	1	0
    10199	2018-07-24 18:13:28	1	0	1	0
    10144	2018-07-24 18:14:36	1	0	1	0
    10100	2018-07-24 18:17:34	1	0	1	0
    10186	2018-07-24 18:19:01	1	0	1	0
    10123	2018-07-25 07:48:56	1	0	1	0
    10188	2018-07-25 07:48:59	1	0	1	0
      180	2018-07-25 07:49:02	1	0	1	0
    10107	2018-07-25 07:49:41	1	0	1	0
      189	2018-07-25 07:52:08	1	0	1	0
    10161	2018-07-25 08:21:17	1	0	1	0
    10113	2018-07-25 08:38:22	1	0	1	0
    10157	2018-07-25 08:50:13	1	0	1	0
    10166	2018-07-25 09:06:25	1	0	1	0
    10194	2018-07-25 09:07:39	1	0	1	0
    10186	2018-07-25 09:09:17	1	0	1	0
    10186	2018-07-25 09:09:18	1	0	1	0
    10100	2018-07-25 09:11:32	1	0	1	0
    10008	2018-07-25 09:13:13	1	0	1	0
    10008	2018-07-25 09:13:14	1	0	1	0
    10199	2018-07-25 09:23:55	1	0	1	0
